source	target	pvalue	threshold
LIVING MONOLITH/AHMET ABDOL	MARVEL GIRL/JEAN GREY SUMMERS	3.688706362924806e-11	4.757852431019942e-10
AURORA/JEANNE-MARIE BAUBIER	PESTILENCE/CAPT. F.R. CROZIER	3.694059484731122e-11	4.757852431019942e-10
FIXER II/PAUL NORBERT EBERSOL	YELLOWJACKET II/RITA DEMARA	3.6961572357134335e-11	4.757852431019942e-10
BALDER [ASGARDIAN]	DESIGNATE/TARENE	3.708353454467922e-11	4.757852431019942e-10
D.O.A.	LEECH	3.7303330117388044e-11	4.757852431019942e-10
JAMESON, COL. JOHN 	JAMESON, MARLA MADISON	3.77443270465779e-11	4.757852431019942e-10
HUNTARA/MARY ELIZABETH ALVAREZ	SANDOR, PROFESSOR ISAAC	3.790759356407349e-11	4.757852431019942e-10
CORTEZ, FABIAN	SENYAKA	3.790759356407349e-11	4.757852431019942e-10
CORTEZ, FABIAN	PROJECTOR/	3.790759356407349e-11	4.757852431019942e-10
JACK O'LANTERN II/MAGUIRE TERRY BECK	KANGAROO II/	3.790759356407349e-11	4.757852431019942e-10
MEGGAN	NUMBERS	3.798053798669743e-11	4.757852431019942e-10
MARVEL GIRL II/VALERIA VON DOOM	RICHARDS, FRANKLIN BENJAMIN	3.818044936138147e-11	4.757852431019942e-10
CLARKE, GENERAL JEREMY	DIAMOND LIL/LILLIAN CRAWLEY	3.857053368897464e-11	4.757852431019942e-10
ANGEL/WARREN KENNETH WORTHINGTON III 	UNUS THE UNTOUCHABLE	3.895850827532677e-11	4.757852431019942e-10
CORSI, TOM	MIRAGE II/DANIELLE MOONSTAR 	3.898511445813103e-11	4.757852431019942e-10
DR. DECIBEL/ANTON DECIBEL	NIGHTHAWK/KYLE RICHMOND	3.927701878880548e-11	4.757852431019942e-10
CLARKE, GENERAL JEREMY	SU, DR. KO BIN	3.927701878880548e-11	4.757852431019942e-10
HOBGOBLIN	ORACLE/LADY SIBYL	3.927701878880548e-11	4.757852431019942e-10
NIGHTHAWK/KYLE RICHMOND	NUKE	3.927701878880548e-11	4.757852431019942e-10
CLARKE, GENERAL JEREMY	HADDOCK, DR. MYRA	3.927701878880548e-11	4.757852431019942e-10
NORTH, DAKOTA	POWER MAN III/STEELE	3.927701878880548e-11	4.757852431019942e-10
NELSON, FRANKLIN FOGGY	TOWER, BLAKE	3.9324937528812513e-11	4.757852431019942e-10
SCARLET WITCH/WANDA MAXIMOFF	THANOS	3.9330962513663225e-11	4.757852431019942e-10
ARON [WATCHER]	WIZARD/BENTLEY WITTMAN	3.937273576396965e-11	4.757852431019942e-10
HARKNESS, AGATHA	MANTIS/? BRANDT	3.966629120792164e-11	4.757852431019942e-10
MAN-BEAST	TRIAX	3.975315978925145e-11	4.757852431019942e-10
CH'VAYRE	PIERCE, DONALD	3.975315978925145e-11	4.757852431019942e-10
GARGOUILLE/	MAN-BEAST	3.975315978925145e-11	4.757852431019942e-10
DECAY/	MAN-BEAST	3.975315978925145e-11	4.757852431019942e-10
SATURNYNE, OPAL LUNA	STUART, DR. ALISTAIRE	3.980206128781172e-11	4.757852431019942e-10
GYRICH, HENRY PETER	NOMAD III/JACK MONROE	3.9910844695909496e-11	4.757852431019942e-10
IRON MAN V/TEEN TONY STARK	SCARLET WITCH/WANDA MAXIMOFF	4.028175798638934e-11	4.757852431019942e-10
QUASAR III/WENDELL VAUGHAN	TRUTH	4.030409213902048e-11	4.757852431019942e-10
MIRAGE II/DANIELLE MOONSTAR 	RASPUTINA, ILLYANA II	4.030409213902048e-11	4.757852431019942e-10
CHARM	QUASAR III/WENDELL VAUGHAN	4.030409213902048e-11	4.757852431019942e-10
MOCKINGBIRD/DR. BARBARA BOBBI MORSE/HUNTRESS	PHANTOM RIDER II/HAMILTON SLADE	4.030409213902048e-11	4.757852431019942e-10
BEAUTY	QUASAR III/WENDELL VAUGHAN	4.030409213902048e-11	4.757852431019942e-10
DEMOLITION MAN/DENNIS DUNPHY	DIAMONDBACK II/RACHEL LEIGHTON	4.05311023132676e-11	4.757852431019942e-10
COLOSSUS II/PETER RASPUTIN 	GALACTUS/GALAN	4.0674122953928905e-11	4.757852431019942e-10
QUASAR III/WENDELL VAUGHAN	UATU	4.082671607197103e-11	4.757852431019942e-10
AGAMEMNON III/	JASON	4.0868830310760854e-11	4.757852431019942e-10
BOONE	SCRIER II/	4.0868830310760854e-11	4.757852431019942e-10
ARABIAN KNIGHT/ABDUL QAMAR	SHAMROCK/MOLLY FITZGERALD	4.0868830310760854e-11	4.757852431019942e-10
ACHILLES II/HELMUT	CASSIOPEIA	4.0868830310760854e-11	4.757852431019942e-10
MEDEA	SCRIER II/	4.0868830310760854e-11	4.757852431019942e-10
DR. DRUID/ANTHONY LUDGATE/ANTHONY DRUID	PIP/PRINCE GOFERN	4.089717823649514e-11	4.757852431019942e-10
BEAST/HENRY &HANK& P. MCCOY 	EENY	4.096242789805462e-11	4.757852431019942e-10
BEAST/HENRY &HANK& P. MCCOY 	MEANY	4.096242789805462e-11	4.757852431019942e-10
MELTER/BRUNO HORGAN	WHIPLASH/MARK SCARLOTTI/MARK SCOTT	4.1329893678115846e-11	4.757852431019942e-10
CROSSBONES/BROCK BING RUMLOW	JACK O'LANTERN II/MAGUIRE TERRY BECK	4.1329893678115846e-11	4.757852431019942e-10
CAPTAIN AMERICA	COTTONMOUTH II	4.13378672572512e-11	4.757852431019942e-10
HAVOK/ALEX SUMMERS 	MARTIN, ASHLEY	4.138290338736209e-11	4.757852431019942e-10
SCREAMING MIMI/MELISSA GOLD	TITANIA/	4.1779498187968456e-11	4.757852431019942e-10
SCREAM	SCREAMING MIMI/MELISSA GOLD	4.1779498187968456e-11	4.757852431019942e-10
MIMIC/CALVIN RANKIN	POSITRON/RONNIE	4.1784280247639515e-11	4.757852431019942e-10
BRONA	ODIN [ASGARDIAN]	4.251693444449628e-11	4.757852431019942e-10
MAGNIR	ODIN [ASGARDIAN]	4.251693444449628e-11	4.757852431019942e-10
ADVA	ODIN [ASGARDIAN]	4.251693444449628e-11	4.757852431019942e-10
MAJESTON ZELIA	ODIN [ASGARDIAN]	4.251693444449628e-11	4.757852431019942e-10
ANGEL/WARREN KENNETH WORTHINGTON III 	THANOS DOPPELGANGER	4.267403360427666e-11	4.757852431019942e-10
IMPALA/	QUICKSAND	4.280702102796307e-11	4.757852431019942e-10
HSU, CHEN	YIN, DR. SU	4.280702102796307e-11	4.757852431019942e-10
BANSHEE II	TEXAS TWISTER/DREW DANIELS	4.280702102796307e-11	4.757852431019942e-10
LEGION II/DAVID HALLER	ROGUE /	4.2992932445622524e-11	4.757852431019942e-10
IRON FIST/DANIEL RAND	MASTER/ESHU	4.3094045795757726e-11	4.757852431019942e-10
BENTLEY, VICTORIA	VALINOR	4.311352763662787e-11	4.757852431019942e-10
HOGAN, HAROLD J. HAPPY	JOCASTA	4.330777290020456e-11	4.757852431019942e-10
BLOB/FRED J. DUKES	POLARIS/LORNA DANE	4.332570849353221e-11	4.757852431019942e-10
ANSWER	THOMPSON, EUGENE FLASH	4.342181636537346e-11	4.757852431019942e-10
HERCULES [GREEK GOD]	HERMES [GREEK GOD]	4.3650557186155715e-11	4.757852431019942e-10
GREY, DR. JOHN	NIGHTCRAWLER/KURT WAGNER 	4.371918819308803e-11	4.757852431019942e-10
ICEMAN/ROBERT BOBBY DRAKE	JUGGERNAUT/CAIN MARKO	4.3977661544848515e-11	4.757852431019942e-10
CONSTRICTOR/FRANK PAYNE/FRANK SCHLICTING	WHIPLASH/MARK SCARLOTTI/MARK SCOTT	4.400982966345038e-11	4.757852431019942e-10
GAUNTLET	ZERO	4.4245591788727516e-11	4.757852431019942e-10
MAXIMUS [INHUMAN]	MR. FANTASTIC/REED RICHARDS 	4.432365693898274e-11	4.757852431019942e-10
HOUSTON, STELLA	MISFIT/	4.4345140059025036e-11	4.757852431019942e-10
CAPTAIN AMERICA DOPPELGANGER III	THING DOPPELGANGER IV	4.4345140059025036e-11	4.757852431019942e-10
LOOP	SCAR THE STALKER/BRIAN LASH	4.4345140059025036e-11	4.757852431019942e-10
ATALON	SACRIFICER	4.4345140059025036e-11	4.757852431019942e-10
CAPTAIN AMERICA DOPPELGANGER III	WOLVERINE DOPPELGANGER III	4.4345140059025036e-11	4.757852431019942e-10
GALEN KOR, ADMIRAL [KREE]	LOR, KONA	4.4345140059025036e-11	4.757852431019942e-10
DECAY/	GARGOUILLE/	4.4345140059025036e-11	4.757852431019942e-10
COLOSSUS II DOPPELGANGER III	THING DOPPELGANGER IV	4.4345140059025036e-11	4.757852431019942e-10
DAREDEVIL DOPPELGANGER III	NAMORITA DOPPELGANGER	4.4345140059025036e-11	4.757852431019942e-10
COLLECTIVE MAN	DEFENSOR	4.4345140059025036e-11	4.757852431019942e-10
SASQUATCH DOPPELGANGER II	THING DOPPELGANGER IV	4.4345140059025036e-11	4.757852431019942e-10
FORGE | MUTANT X-VERSE	SHADOWCAT | MUTANT X-VERSE/KATHERINE PRYDE	4.4345140059025036e-11	4.757852431019942e-10
SACRIFICER	VOLCANA ASH	4.4345140059025036e-11	4.757852431019942e-10
COLOSSUS II DOPPELGANGER III	WOLVERINE DOPPELGANGER III	4.4345140059025036e-11	4.757852431019942e-10
CHALKER, PROF. VIC	RICOCHET/SEN. STEVEN SHAFFRAN	4.4345140059025036e-11	4.757852431019942e-10
SASQUATCH DOPPELGANGER II	WOLVERINE DOPPELGANGER III	4.4345140059025036e-11	4.757852431019942e-10
MOON KNIGHT DOPPELGANGER	NAMORITA DOPPELGANGER	4.4345140059025036e-11	4.757852431019942e-10
EVE 3,031	SACRIFICER	4.4345140059025036e-11	4.757852431019942e-10
BORA	PAINTER/WILHELM VON VILE	4.4345140059025036e-11	4.757852431019942e-10
GORILLA-MAN	HUMAN ROBOT	4.4345140059025036e-11	4.757852431019942e-10
MARCEAUX, THEOREN	SINGER	4.4345140059025036e-11	4.757852431019942e-10
JOHNSMEYER, JAMES	MUSE/SHANNON FITZPATRICK	4.4345140059025036e-11	4.757852431019942e-10
AGENT 18/JACK TRUMAN	WATERS, SETH	4.4345140059025036e-11	4.757852431019942e-10
GAUNT, OFFICER KIM	PRAZNIKI, ANNIE	4.4345140059025036e-11	4.757852431019942e-10
BULLET BIKER	KNICK KNACK	4.4345140059025036e-11	4.757852431019942e-10
BULLET BIKER	RINGLEADER	4.4345140059025036e-11	4.757852431019942e-10
BULLET BIKER	TENPIN/ALVIN HEALEY	4.4345140059025036e-11	4.757852431019942e-10
CIRE, MANUEL	HAMID, SHEIK	4.4345140059025036e-11	4.757852431019942e-10
ARTEMIS	HEPHAESTUS	4.4345140059025036e-11	4.757852431019942e-10
CIR, DYLON	GALEN KOR, ADMIRAL [KREE]	4.4345140059025036e-11	4.757852431019942e-10
ADAM 3,031	SACRIFICER	4.4345140059025036e-11	4.757852431019942e-10
PLANNER	WARHEAD/GREGORY SLIVOVITZ	4.4345140059025036e-11	4.757852431019942e-10
CHAMBER/JONOTHON STARSMORE	PENANCE III	4.459954950579754e-11	4.757852431019942e-10
CYCLOPS/SCOTT SUMMERS 	ZELDA	4.463687580813621e-11	4.757852431019942e-10
BLACK KNIGHT V/DANE WHITMAN	HUMAN TORCH ANDROID/JIM HAMMOND	4.476351184820483e-11	4.757852431019942e-10
FALCON/SAM WILSON	USAGENT/CAPTAIN JOHN WALKER/JACK DANIELS	4.477803751600441e-11	4.757852431019942e-10
JOSEPH	KAMAL	4.488259976205809e-11	4.757852431019942e-10
ROSS, EVERETT KENNETH	T'CHAKA	4.488259976205809e-11	4.757852431019942e-10
JOSEPH	SPAT	4.488259976205809e-11	4.757852431019942e-10
COPYCAT/VANESSA	HARNESS/ERIKA BENSON	4.488259976205809e-11	4.757852431019942e-10
COPYCAT/VANESSA	PIECEMEAL/GILBERT BENSON	4.488259976205809e-11	4.757852431019942e-10
ICEMAN/ROBERT BOBBY DRAKE	IRON MAN DOPPELGANGER	4.4886562255822334e-11	4.757852431019942e-10
BLACK PANTHER/T'CHALLA	ULTRON	4.5023557569455815e-11	4.757852431019942e-10
SERSI/SYLVIA	VALKIN	4.5144230621335287e-11	4.757852431019942e-10
KORVAC, MICHAEL	WONDER MAN/SIMON WILLIAMS 	4.5459182458779115e-11	4.757852431019942e-10
D'SPAYRE	FEAR EATER/KKALLAKKU	4.5486295133890035e-11	4.757852431019942e-10
SENYAKA	VOGHT, AMELIA	4.5486295133890035e-11	4.757852431019942e-10
ALEXANDER, CARRIE	HEADHUNTER/	4.5486295133890035e-11	4.757852431019942e-10
HULK DOPPELGANGER II	MAGUS	4.5486295133890035e-11	4.757852431019942e-10
PROJECTOR/	VOGHT, AMELIA	4.5486295133890035e-11	4.757852431019942e-10
BRAIN DRAIN/WERNER SCHMIDT	MASTER/ESHU	4.5486295133890035e-11	4.757852431019942e-10
ENCHANTRESS/AMORA/HELEN EVE/CHRISTINE COLLINS [ASGARDIAN]	HAWK	4.595957945795116e-11	4.757852431019942e-10
FONDOZZI, MICKEY	MICROCHIP/LINUS LIEBERMAN   /BART   	4.6030991658466e-11	4.757852431019942e-10
CARPENTER, RACHEL	HAWK	4.639370614762051e-11	4.757852431019942e-10
CASSADA, CARLOS	SANDMAN/WILLIAM BAKER/SYLVESTER MANN/FLINT MARKO	4.651644063058698e-11	4.757852431019942e-10
HELLER, ERIC	SHANNA/SHANNA O'HARA PLUNDER	4.651644063058698e-11	4.757852431019942e-10
DAGGER/TANDY BOWEN	JOHNSON, ANNA	4.651644063058698e-11	4.757852431019942e-10
BOOMERANG/FRED MYERS	HAMMER, JUSTIN	4.657109369036406e-11	4.757852431019942e-10
KING (OF THE SEWER PEOPLE)	KINGPIN/WILSON FISK	4.6746389919057136e-11	4.757852431019942e-10
HAMMER, JUSTIN	IRON MAN/TONY STARK 	4.700352836285255e-11	4.757852431019942e-10
CHAMPION/TRYCO SLATTERUS [ELDER]	NOVA II/FRANKIE RAYE	4.735645989634234e-11	4.757852431019942e-10
THUNDERBALL/DR. ELIOT FRANKLIN	WASP/JANET VAN DYNE PYM	4.736283514867132e-11	4.757852431019942e-10
MR. FANTASTIC/REED RICHARDS 	SCARLET WITCH/WANDA MAXIMOFF	4.7446127067504855e-11	4.757852431019942e-10
MERCADO, JOY	PALERMO, HARRIET ROSE	4.745342114090048e-11	4.757852431019942e-10
CANTOR, VERA	HELLSTORM/DAIMON HELLSTROM	4.792647435250441e-11	4.757852431019942e-10
BALDWIN, MADELYNE MADDIE NAYLOR	NIGHT THRASHER/DUANE TAYLOR	4.792647435250441e-11	4.757852431019942e-10
CORD, JANICE	MADAME MASQUE/GIULIETTA KRISTINA NEFARIA/WHITNEY FROST/BIG M/KRISSY	4.814534610970212e-11	4.757852431019942e-10
BATTLESTAR/LEMAR HOSKINS	SILVER SABLE	4.8149594316259804e-11	4.757852431019942e-10
KINCAID, DR. JANE FOSTER	LUMINOR	4.8512318563902436e-11	4.757852431019942e-10
RADIUS/JARED CORBO	SASQUATCH/WALTER LANGKOWSKI	4.8526090271052887e-11	4.757852431019942e-10
HUMAN TORCH ANDROID/JIM HAMMOND	LADY LOTUS	4.865022231088914e-11	4.757852431019942e-10
CYPHER/DOUG RAMSEY	MAINSPRING	4.865022231088914e-11	4.757852431019942e-10
GOLDEN GIRL/GWENNY LOU SABUKI	HUMAN TORCH ANDROID/JIM HAMMOND	4.865022231088914e-11	4.757852431019942e-10
FITCH/	MYSTIQUE/RAVEN DARKHOLME/MALLORY BRICKMAN/B. BYRON BIGGS/RONNIE	4.865022231088914e-11	4.757852431019942e-10
NORTHSTAR/JEAN-PAUL BAUBIER	PESTILENCE/CAPT. F.R. CROZIER	4.865022231088914e-11	4.757852431019942e-10
BROTHERS GRIMM	SPIDER-WOMAN/JESSICA DREW	4.865022231088914e-11	4.757852431019942e-10
CYPHER/DOUG RAMSEY	HOPE	4.865022231088914e-11	4.757852431019942e-10
CHI-CHEE	CYPHER/DOUG RAMSEY	4.865022231088914e-11	4.757852431019942e-10
CROSS/	MYSTIQUE/RAVEN DARKHOLME/MALLORY BRICKMAN/B. BYRON BIGGS/RONNIE	4.865022231088914e-11	4.757852431019942e-10
FORRESTER, CAPT. ALEYTYS LEE	SHADOWCAT/KATHERINE KITTY PRYDE 	4.8714054857872063e-11	4.757852431019942e-10
GRANT, SILAS	KARNILLA [ASGARDIAN]	4.885234922944582e-11	4.757852431019942e-10
NELSON, FRANKLIN FOGGY	STILT-MAN/WILBUR DAY	4.886606922585542e-11	4.757852431019942e-10
GALACTUS/GALAN	VOLCANA/MARSHA ROSENBERG	4.9035524281606725e-11	4.757852431019942e-10
SCARLET WITCH/WANDA MAXIMOFF	THUNDERSTRIKE/ERIC KEVIN MASTERSON	4.9119651207310144e-11	4.757852431019942e-10
LIVEWIRE/RANCE PRESTON	PRINCESS PYTHON/ZELDA	4.912922848777033e-11	4.757852431019942e-10
FREEMAN, DUANE JEROME	TRIATHLON/DELROY GARRETT JR.	4.912922848777033e-11	4.757852431019942e-10
BEETLE II/LEILA DAVIS	MOONSTONE II/KARLA SOFEN 	4.922605112899027e-11	4.757852431019942e-10
FLYING TIGER	MOONSTONE II/KARLA SOFEN 	4.922605112899027e-11	4.757852431019942e-10
ATTUMA	SNOWBIRD/NARYA/ANNE MCKENZIE THOMPSON	4.944821767407917e-11	4.757852431019942e-10
GAMBIT/REMY LEBEAU 	WOLFSBANE/RAHNE SINCLAIR	4.9584591161018964e-11	4.757852431019942e-10
CREED, GRAYDON	MASTER MOLD II	4.9595003374849825e-11	4.757852431019942e-10
ARCLIGHT/PHILLIPA SONTAG	PINK PEARL/	4.974473044582608e-11	4.757852431019942e-10
DRAGONESS	ZERO	4.974473044582608e-11	4.757852431019942e-10
DOLAN, STACY	KETCH, BARBARA	4.974473044582608e-11	4.757852431019942e-10
TEMPO	ZERO	4.974473044582608e-11	4.757852431019942e-10
POWELL, JASON	ZAFAR, OFFICER JIMMY	4.974473044582608e-11	4.757852431019942e-10
ARCLIGHT/PHILLIPA SONTAG	BLOCKBUSTER III/MICHAEL BAER	4.974473044582608e-11	4.757852431019942e-10
SASQUATCH/WALTER LANGKOWSKI	WONDER MAN/SIMON WILLIAMS 	4.987479008816818e-11	4.757852431019942e-10
DIAMONDBACK II/RACHEL LEIGHTON	JACK O'LANTERN II/MAGUIRE TERRY BECK	4.991104095170148e-11	4.757852431019942e-10
ROBERTSON, RANDY	WATSON, ANNA	5.024469846007041e-11	4.757852431019942e-10
BLOB/FRED J. DUKES	COOPER, DR. VALERIE	5.02806627372075e-11	4.757852431019942e-10
PUMA/THOMAS FIREHEART	SHAMAN II	5.049292473231534e-11	4.757852431019942e-10
AYALA, FILIPPO	WHITE TIGER/HECTOR AYALA	5.049292473231534e-11	4.757852431019942e-10
BALLANTINE, KAYLA	FATH	5.049292473231534e-11	4.757852431019942e-10
BLACK MAMBA/TANYA SEALY	SNAPDRAGON/SHEOKE SANADA	5.049292473231534e-11	4.757852431019942e-10
BRUTACUS	HARKNESS, AGATHA	5.0696079924823314e-11	4.757852431019942e-10
HARKNESS, AGATHA	HYDRON	5.0696079924823314e-11	4.757852431019942e-10
HARKNESS, AGATHA	VAKUME	5.0696079924823314e-11	4.757852431019942e-10
HARKNESS, AGATHA	REPTILLA	5.0696079924823314e-11	4.757852431019942e-10
HARKNESS, AGATHA	THORNN	5.0696079924823314e-11	4.757852431019942e-10
HARKNESS, AGATHA	VERTIGO	5.0696079924823314e-11	4.757852431019942e-10
DONLEAVY, HANNAH	HOGAN, HAROLD J. HAPPY	5.0861596052293185e-11	4.757852431019942e-10
EXECUTIONER II/SKURGE [ASGARDIAN]	HELA [ASGARDIAN]	5.091656339147232e-11	4.757852431019942e-10
NIELS	SPEEDBALL/ROBBIE BALDWIN	5.1011355754370023e-11	4.757852431019942e-10
DIAMONDBACK II/RACHEL LEIGHTON	PALADIN/PAUL DENNIS	5.1092260495741556e-11	4.757852431019942e-10
TIGRA/GREER NELSON	ULTRON	5.11721792704151e-11	4.757852431019942e-10
IRON MAN/TONY STARK 	RECORDER II	5.1219892399183975e-11	4.757852431019942e-10
SERSI/SYLVIA	SWORDSMAN III/PHILIP JARVERT	5.1351852072497655e-11	4.757852431019942e-10
KLAW/ULYSSES KLAW	TIGER SHARK/TODD ARLISS	5.1364429706437784e-11	4.757852431019942e-10
RUNNER	SILVER SURFER/NORRIN RADD	5.145170614946934e-11	4.757852431019942e-10
QUARTERMAIN, CLAY	WOO, JIMMY	5.160410457548966e-11	4.757852431019942e-10
BEAST/HENRY &HANK& P. MCCOY 	MAD DOG/COLONEL BUZZ BAXTER	5.220641035000883e-11	4.757852431019942e-10
BROWN, ABE	JACK OF HEARTS/JACK HART	5.2408951334486254e-11	4.757852431019942e-10
AEGIS/TREY ROLLINS	NIGHT THRASHER/DUANE TAYLOR	5.2603419532404016e-11	4.757852431019942e-10
HELLSTORM/DAIMON HELLSTROM	ROSETTI, GABRIEL	5.2603419532404016e-11	4.757852431019942e-10
BANNER, BETTY ROSS TALBOT	OGRESS/	5.275795727153529e-11	4.757852431019942e-10
SCOURGE II/	USAGENT/CAPTAIN JOHN WALKER/JACK DANIELS	5.279465320560129e-11	4.757852431019942e-10
CYBERMANCER/DR. SUZI ENDO 2010	USAGENT/CAPTAIN JOHN WALKER/JACK DANIELS	5.279465320560129e-11	4.757852431019942e-10
IRON MAN DOPPELGANGER	USAGENT/CAPTAIN JOHN WALKER/JACK DANIELS	5.279465320560129e-11	4.757852431019942e-10
GEE/ALEX POWER	RAGE/ELVIN DARYL HALLIDAY	5.296151399338469e-11	4.757852431019942e-10
RAVEN, LT. JACOB	STUNNER/ANGELINA BRANCALE	5.329701728138701e-11	4.757852431019942e-10
JOYCE, SAMANTHA	MARRERO, ED	5.333093283146734e-11	4.757852431019942e-10
EARTHQUAKE	WARSTAR	5.333093283146734e-11	4.757852431019942e-10
ARIES II/GROVER RAYMOND	SCORPIO/JAKE FURY	5.333093283146734e-11	4.757852431019942e-10
BAZIN, ALLEGRA	BAZIN, PHILLIPPE	5.333093283146734e-11	4.757852431019942e-10
FANCY DAN	OX	5.333093283146734e-11	4.757852431019942e-10
MONTANA	OX	5.333093283146734e-11	4.757852431019942e-10
BLACKHEART	NUMBER NINE	5.333093283146734e-11	4.757852431019942e-10
BAZIN, PHILLIPPE	SAVAGE STEEL/HARRY LENNOX	5.333093283146734e-11	4.757852431019942e-10
DOMINO III/BEATRICE/TAMARA WINTER 	WISDOM, PETER	5.35233591087979e-11	4.757852431019942e-10
LANDERS, GENA	NEDDA	5.414699760820461e-11	4.757852431019942e-10
BENJAMIN, BYRON	SPAULDING, PETER	5.414699760820461e-11	4.757852431019942e-10
STANKOWICZ, FABIAN	SUPERIA/WENTWORTH, DR.	5.433475962969559e-11	4.757852431019942e-10
IMPULSE II/DWIGHT HUBBARD	ROSEN, WALTER	5.448165530108464e-11	4.757852431019942e-10
CORONARY/JIMMY SHARP	ROSEN, WALTER	5.448165530108464e-11	4.757852431019942e-10
FALLEN | MUTANT X-VERSE/WARREN KENNETH WORTHINGTON III 	NIGHTCRAWLER | MUTANT X-VERSE/KURT WAGNER	5.448165530108464e-11	4.757852431019942e-10
TOLLIVER	WEAPON X II/GARRISON KANE	5.448165530108464e-11	4.757852431019942e-10
CONDOR	RIDER, GLORIA	5.448165530108464e-11	4.757852431019942e-10
ICEMAN/ROBERT BOBBY DRAKE	ONSLAUGHT II	5.480137605822632e-11	4.757852431019942e-10
BLACK WIDOW/NATASHA ROMANOVA	GHOST RIDER II/JOHNNY BLAZE	5.530427618018356e-11	4.757852431019942e-10
CYCLOPS/SCOTT SUMMERS 	QUICKSILVER/PIETRO MAXIMOFF	5.5327071730170783e-11	4.757852431019942e-10
BALDER [ASGARDIAN]	JAGRFELM [ASGARDIAN]	5.533639222174731e-11	4.757852431019942e-10
HYZAKTL	SKOOKA	5.543463954568939e-11	4.757852431019942e-10
IVORY/	SMOKESCREAM/	5.543463954568939e-11	4.757852431019942e-10
HRILL	UR-LINI	5.543463954568939e-11	4.757852431019942e-10
PEREZ, DET. CECILIA	SMITH, COL. TOLLIVER	5.543463954568939e-11	4.757852431019942e-10
ABOMINATRIX	MASON, WANDA	5.543463954568939e-11	4.757852431019942e-10
CARPENTER, LARRY	LAMBERT, WILSON	5.543463954568939e-11	4.757852431019942e-10
CLEMSON, MIKE	LAMBERT, WILSON	5.543463954568939e-11	4.757852431019942e-10
WENDIGO II/GEORGES BAPTISTE	WENDIGO/PAUL CARTIER	5.543463954568939e-11	4.757852431019942e-10
TILLIE THE HUN/MATILDA VON TROMP	WILCOX, DR. BRENT	5.543463954568939e-11	4.757852431019942e-10
NEIFI [INHUMAN]	TOI/REXEL TOIVEN	5.543463954568939e-11	4.757852431019942e-10
IVORY/	OVERRIDER/	5.543463954568939e-11	4.757852431019942e-10
HYZAKTL	UR-LINI	5.543463954568939e-11	4.757852431019942e-10
CAPTAIN RECTITUDE	MASON, WANDA	5.543463954568939e-11	4.757852431019942e-10
ASSAULT/	VIOLENCE/	5.543463954568939e-11	4.757852431019942e-10
SMOKESCREAM/	VIOLENCE/	5.543463954568939e-11	4.757852431019942e-10
GADFLY/RUTH MACRAE	YETI	5.543463954568939e-11	4.757852431019942e-10
MORAN, KEVIN	SPIKE	5.543463954568939e-11	4.757852431019942e-10
NIGHTSTICK/	SMITH, COL. TOLLIVER	5.543463954568939e-11	4.757852431019942e-10
MORAN, KEVIN	SLICK	5.543463954568939e-11	4.757852431019942e-10
SITTING BULLSEYE/	WILCOX, DR. BRENT	5.543463954568939e-11	4.757852431019942e-10
STRACU	UR-LINI	5.543463954568939e-11	4.757852431019942e-10
WILD CHILD | MUTANT X-VERSE	WOLVERINE | MUTANT X-VERSE	5.543463954568939e-11	4.757852431019942e-10
BIG ONE/KENJIRO SASAKI	TAIFU/TOSHIO SASAKI	5.543463954568939e-11	4.757852431019942e-10
HYZAKTL	PRADDA FOL	5.543463954568939e-11	4.757852431019942e-10
DR. ANGST/FLOYD MANGLES	WILCOX, DR. BRENT	5.543463954568939e-11	4.757852431019942e-10
SPANKER/FRED HOVEL	WILCOX, DR. BRENT	5.543463954568939e-11	4.757852431019942e-10
RAMROD II	TERRAX	5.543463954568939e-11	4.757852431019942e-10
SKOOKA	STRACU	5.543463954568939e-11	4.757852431019942e-10
HUNKIR	PRADDA FOL	5.543463954568939e-11	4.757852431019942e-10
CYBERTOOTH/YEN HSIEH	TAIFU/TOSHIO SASAKI	5.543463954568939e-11	4.757852431019942e-10
ASSAULT/	IVORY/	5.543463954568939e-11	4.757852431019942e-10
ASSAULT/	KNOCKABOUT/	5.543463954568939e-11	4.757852431019942e-10
HATE	TERRAXIA	5.543463954568939e-11	4.757852431019942e-10
BLACK HOLE/MORTON KIBBEE	WILCOX, DR. BRENT	5.543463954568939e-11	4.757852431019942e-10
ANDERS, JOSHUA RICHIE	POWER MAN III/STEELE	5.543463954568939e-11	4.757852431019942e-10
DR. DOOM | MUTANT X-VERSE	DRACULA | MUTANT X-VERSE	5.543463954568939e-11	4.757852431019942e-10
OVERRIDER/	VIOLENCE/	5.543463954568939e-11	4.757852431019942e-10
KILMER	RAX	5.543463954568939e-11	4.757852431019942e-10
LIBERTY GIRL/BEV	NIGHTINGALE/	5.543463954568939e-11	4.757852431019942e-10
HUDSON, JAMES | MUTANT X-VERSE	WOLVERINE | MUTANT X-VERSE	5.543463954568939e-11	4.757852431019942e-10
RAPUNZEL	YETI	5.543463954568939e-11	4.757852431019942e-10
ARGOS	DRAGONBLOOD, ULYSSES	5.543463954568939e-11	4.757852431019942e-10
OXTON, PROFESSOR HENRY	SEMIJAN	5.543463954568939e-11	4.757852431019942e-10
LOVE	TERRAXIA	5.543463954568939e-11	4.757852431019942e-10
